530	56.35162735	51.31132126
531	56.34302139	51.27634048
532	56.33856583	51.27352142
533	56.32328033	51.25749969
534	56.30566025	51.2360878
535	56.29689789	51.22398758
536	56.28701401	51.21019745
537	56.28665161	51.21950531
538	56.27206802	51.2204361
539	56.25200272	51.20415115
540	56.25942993	51.2049675
541	56.22994995	51.18906021
542	56.20428848	51.16661835
543	56.17962646	51.16055679
544	56.15244675	51.12857437
545	56.14289856	51.12679291
546	56.1069603	51.11087799
547	56.08559799	51.1054039
548	56.06354523	51.09114838
549	56.04905701	51.10007477
550	56.03218079	51.1061554
551	56.01551819	51.11650467
552	56.00008011	51.12897873
553	55.98238754	51.11751175
554	55.95970154	51.09070587
555	55.93851471	51.06586456
556	55.90824509	51.04370117
557	55.87378311	51.00226593
558	55.84058762	50.99617767
559	55.81551361	50.96398163
560	55.78680801	50.96391678
561	55.758461	50.95942307
562	55.73197556	50.9754982
563	55.70930481	51.0136795
564	55.68695831	51.01791
565	55.65826416	51.02885437
566	55.65299606	51.05958557
567	55.61772537	51.0540657
568	55.59494019	51.04359055
569	55.57632446	51.01987076
570	55.54175568	50.97836685
571	55.51168823	50.93301773
572	55.48009491	50.89303207
573	55.4407959	50.8471756
574	55.40403366	50.8307991
575	55.37571335	50.82548904
576	55.34876633	50.85502243
577	55.31901932	50.8700676
578	55.28931046	50.89969635
579	55.26856232	50.93048859
580	55.26019287	50.98622131
581	55.23661041	51.00488281
582	55.21110916	51.02072525
583	55.18585968	51.01440811
584	55.15909958	50.98283768
585	55.12947083	50.964077
586	55.0938797	50.90880966
587	55.05533218	50.86097717
588	55.01895523	50.80268097
589	54.98180008	50.7635231
590	54.94952774	50.73122025
591	54.91257858	50.72836685
592	54.88348007	50.74213409
593	54.85031891	50.78748322
594	54.81618118	50.81458664
595	54.79004669	50.86933136
596	54.7702446	50.91736603
597	54.74187851	50.96763992
598	54.71372223	51.00507355
599	54.68682098	50.99079514
600	54.65188599	50.98256683
601	54.62105942	50.93798065
602	54.5812149	50.90427399
603	54.54545593	50.82297897
604	54.50482559	50.74850464
605	54.46403122	50.68680573
606	54.42994308	50.63663483
607	54.38493729	50.61271667
608	54.34937668	50.58436966
609	54.30841446	50.59382629
610	54.26818848	50.6336441
611	54.24236679	50.6856041
612	54.21245193	50.75148392
613	54.17837143	50.7987442
614	54.14311218	50.83805847
615	54.11631012	50.88825226
616	54.07900238	50.89783859
617	54.04924774	50.89360046
618	54.0086937	50.84821701
619	53.96817398	50.78106689
620	53.92773819	50.71665192
621	53.88319397	50.63999557
622	53.83333588	50.54264832
623	53.78725433	50.45929337
624	53.74272156	50.39681244
625	53.69340897	50.35342026
626	53.64910507	50.31251907
627	53.61136246	50.32252502
628	53.56806183	50.37576294
629	53.52823639	50.40829468
630	53.4919281	50.46840668
631	53.45290375	50.51805115
632	53.41569901	50.56571579
633	53.37911224	50.60698318
634	53.3370285	50.62698364
635	53.29581451	50.62850189
636	53.25868988	50.58995819
637	53.21303177	50.51732254
638	53.16637421	50.45759964
639	53.12272263	50.35267258
640	53.07022476	50.24515152
641	53.02429962	50.15584564
642	52.97185135	50.05618668
643	52.92208099	50.00367737
644	52.87375641	49.94305038
645	52.8190155	49.89892578
646	52.7694664	49.89563751
647	52.73188019	49.89697266
648	52.68746185	49.95033646
649	52.64218521	49.96319962
650	52.60273361	50.03755951
651	52.56164169	50.08903122
652	52.52083206	50.1268425
653	52.47345734	50.15541458
654	52.43199158	50.16096115
655	52.39189529	50.13647842
656	52.34207535	50.06912613
657	52.29702759	50.00099182
658	52.2458992	49.93341064
659	52.19478607	49.82668686
660	52.14417648	49.68492508
661	52.0943222	49.5858345
662	52.0370369	49.47724152
663	51.98652267	49.38934708
664	51.93850327	49.29362869
665	51.88438416	49.2520752
666	51.83714676	49.22093201
667	51.78728867	49.21154785
668	51.74643326	49.22824478
669	51.6976738	49.27094269
670	51.65686035	49.30805588
671	51.611866	49.36042404
672	51.5684967	49.38829803
673	51.52624512	49.41270065
674	51.48006821	49.42205811
675	51.44010925	49.44584656
676	51.39217377	49.39352798
677	51.34360123	49.35848618
678	51.29551315	49.2628746
679	51.23960495	49.16115952
680	51.19180298	49.03692627
681	51.13534546	48.89296341
682	51.08429718	48.77328491
683	51.03038025	48.65045166
684	50.97060776	48.53478622
685	50.92045975	48.43418884
686	50.86739349	48.33195877
687	50.81304932	48.29269409
688	50.75669861	48.23790741
689	50.71530914	48.24263382
690	50.65914154	48.2366333
691	50.60777283	48.24663544
692	50.55560684	48.28800201
693	50.5093689	48.34117126
694	50.46286011	48.3450737
695	50.41539764	48.3533287
696	50.35970306	48.37091827
697	50.31201935	48.33253479
698	50.26773834	48.31136703
699	50.20883942	48.27305984
700	50.15370178	48.18526459
701	50.10253143	48.0617485
702	50.04668808	47.94001389
703	49.99137878	47.81668854
704	49.93460083	47.65815735
705	49.87037277	47.52285004
706	49.81689453	47.39291382
707	49.76054764	47.23426819
708	49.69919586	47.13080978
709	49.64115906	47.01176453
710	49.58235931	46.9262886
711	49.52237701	46.87921143
712	49.46437454	46.82556915
713	49.41163635	46.82064438
714	49.35939789	46.83106232
715	49.29704666	46.82603836
716	49.24288177	46.83023453
717	49.1832428	46.83723831
718	49.13482285	46.86471176
719	49.08566284	46.85396194
720	49.01156616	46.77787399
721	48.97009659	46.73104477
722	48.89497757	46.67141724
723	48.83774948	46.59232712
724	48.7673378	46.49721909
725	48.67924881	46.36889648
726	48.66321564	46.24606323
727	48.58358383	46.09294891
728	48.53001785	45.93146515
729	48.46311188	45.77723694
730	48.39296722	45.61905289
731	48.34138489	45.46051407
732	48.24460983	45.31135941
733	48.17145157	45.18061447
734	48.09244537	45.0524559
735	48.01616287	44.95614243
736	47.95515442	44.87305832
737	47.88443756	44.80636215
738	47.82197571	44.75852203
739	47.72452545	44.72142792
740	47.67201233	44.69030762
741	47.63450241	44.66786575
742	47.53307343	44.64994049
743	47.45979691	44.62554169
744	47.3792038	44.59987259
745	47.33187485	44.56812668
746	47.24610901	44.50400543
747	47.15164185	44.42819595
748	47.08569336	44.33959198
749	47.00001144	44.22694397
750	46.9518013	44.10980606
751	46.84365082	43.96333694
752	46.77227402	43.79603195
753	46.67913437	43.62393188
754	46.56910706	43.44943619
755	46.5129509	43.26462936
756	46.4062767	43.07707214
757	46.32195282	42.90170288
758	46.25163269	42.72226334
759	46.15822983	42.55298996
760	46.04143143	42.40028
761	45.95890427	42.26375198
762	45.87233353	42.13740158
763	45.78343964	42.03133392
764	45.69392014	41.94111633
765	45.61067963	41.85601425
766	45.50727844	41.78639221
767	45.42272949	41.72477341
768	45.30875015	41.66897964
769	45.21180725	41.61287308
770	45.1353569	41.55824661
771	45.02016068	41.48888016
772	44.95256424	41.4165802
773	44.84521866	41.34191132
774	44.74131393	41.24065399
775	44.65061951	41.13240814
776	44.53001404	41.01069641
777	44.41657639	40.86494446
778	44.31816101	40.70923996
779	44.21365356	40.53973389
780	44.12434006	40.35628128
781	43.99926376	40.1627388
782	43.86258698	39.96790695
783	43.76092148	39.76268005
784	43.64451981	39.55060196
785	43.52659225	39.3467865
786	43.41387558	39.15211868
787	43.30246735	38.95625687
788	43.17390823	38.77402878
789	43.06659317	38.60897446
790	42.94607162	38.44257355
791	42.83222198	38.28897858
792	42.7215004	38.1577301
793	42.60227203	38.03372574
794	42.47140503	37.91103745
795	42.34533691	37.81712341
796	42.2436142	37.71271133
797	42.13655853	37.62104797
798	42.00838089	37.52838898
799	41.87525177	37.43567657
800	41.73843384	37.33174133
